player_key,name,week,position,team_key,team_name,started,nfl_team,points,Passing Yards,Passing Touchdowns,Interceptions,Rushing Attempts,Rushing Yards,Rushing Touchdowns,Targets,Receptions,Receiving Yards,Receiving Touchdowns,Return Touchdowns,2-Point Conversions,Fumbles Lost,Field Goals 0-19 Yards,Field Goals 20-29 Yards,Field Goals 30-39 Yards,Field Goals 40-49 Yards,Field Goals 50+ Yards,Field Goals Missed 0-19 Yards,Field Goals Missed 20-29 Yards,Point After Attempt Made,Point After Attempt Missed,Points Allowed,Sack,Interception,Fumble Recovery,Touchdown,Safety,Block Kick,Kickoff and Punt Return Touchdowns,4th Down Stops,Points Allowed 0 points,Points Allowed 1-6 points,Points Allowed 7-13 points,Points Allowed 14-20 points,Points Allowed 21-27 points,Points Allowed 28-34 points,Points Allowed 35+ points,Extra Point Returned
390.p.27590,Jimmy Garoppolo,11,QB,390.l.99174.t.8,Burrito House,True,SF,27.81,424.0,4.0,2.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
390.p.28389,Jameis Winston,11,QB,390.l.99174.t.8,Burrito House,True,NO,11.24,313.0,2.0,4.0,2.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
390.p.30182,Cooper Kupp,11,WR,390.l.99174.t.8,Burrito House,True,LAR,6.8,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,53.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
390.p.30153,Curtis Samuel,11,WR,390.l.99174.t.8,Burrito House,True,Car,4.5,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,25.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
390.p.30175,JuJu Smith-Schuster,11,WR,390.l.99174.t.8,Burrito House,True,Pit,3.1,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,21.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
390.p.29307,Kenyan Drake,11,RB,390.l.99174.t.8,Burrito House,True,Ari,11.0,0.0,0.0,0.0,16.0,67.0,0.0,7.0,6.0,13.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
390.p.29650,J.D. McKissic,11,RB,390.l.99174.t.8,Burrito House,True,Was,6.8,0.0,0.0,0.0,3.0,13.0,0.0,4.0,3.0,40.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
390.p.9353,Jared Cook,11,TE,390.l.99174.t.8,Burrito House,True,NO,10.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,33.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
390.p.31857,Marquise Brown,11,WR,390.l.99174.t.8,Burrito House,True,Bal,3.3,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,23.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
390.p.26658,Zach Ertz,11,TE,390.l.99174.t.8,Burrito House,False,Phi,13.9,0.0,0.0,0.0,0.0,0.0,0.0,11.0,9.0,94.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
390.p.28474,David Johnson,11,RB,390.l.99174.t.8,Burrito House,False,Hou,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
390.p.31896,DK Metcalf,11,WR,390.l.99174.t.8,Burrito House,False,Sea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
390.p.31013,Kerryon Johnson,11,RB,390.l.99174.t.8,Burrito House,False,Det,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
390.p.28402,DeVante Parker,11,WR,390.l.99174.t.8,Burrito House,False,Mia,19.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,7.0,135.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
390.p.29792,Ka'imi Fairbairn,11,K,390.l.99174.t.8,Burrito House,True,Hou,1.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,
390.p.100016,Minnesota,11,DEF,390.l.99174.t.8,Burrito House,True,Min,4.0,,,,,,,,,,,,,,,,,,,,,,,23.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
390.p.29236,Carson Wentz,11,QB,390.l.99174.t.9,Pepper Brooks,True,Phi,8.81,214.0,1.0,0.0,3.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
390.p.31301,Kyle Allen,11,QB,390.l.99174.t.9,Pepper Brooks,True,Was,1.99,325.0,0.0,4.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
390.p.30209,Kenny Golladay,11,WR,390.l.99174.t.9,Pepper Brooks,True,Det,3.9,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,34.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
390.p.28392,Amari Cooper,11,WR,390.l.99174.t.9,Pepper Brooks,True,Dal,5.3,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,38.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
390.p.27532,Sammy Watkins,11,WR,390.l.99174.t.9,Pepper Brooks,True,KC,3.6,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,26.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
390.p.28398,Todd Gurley II,11,RB,390.l.99174.t.9,Pepper Brooks,True,Atl,17.8,0.0,0.0,0.0,25.0,97.0,1.0,3.0,3.0,36.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
390.p.30269,Brian Hill,11,RB,390.l.99174.t.9,Pepper Brooks,True,Atl,4.3,0.0,0.0,0.0,15.0,30.0,0.0,3.0,1.0,8.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
390.p.31056,Mark Andrews,11,TE,390.l.99174.t.9,Pepper Brooks,True,Bal,15.5,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,75.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
390.p.29255,Will Fuller V,11,WR,390.l.99174.t.9,Pepper Brooks,True,Hou,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
390.p.27631,Devonta Freeman,11,RB,390.l.99174.t.9,Pepper Brooks,False,Atl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
390.p.30362,Chris Carson,11,RB,390.l.99174.t.9,Pepper Brooks,False,Sea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
390.p.27548,Brandin Cooks,11,WR,390.l.99174.t.9,Pepper Brooks,False,Hou,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
390.p.31885,Miles Sanders,11,RB,390.l.99174.t.9,Pepper Brooks,False,Phi,5.7,0.0,0.0,0.0,11.0,38.0,0.0,4.0,2.0,9.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
390.p.24791,A.J. Green,11,WR,390.l.99174.t.9,Pepper Brooks,False,Cin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
390.p.29754,Wil Lutz,11,K,390.l.99174.t.9,Pepper Brooks,True,NO,11.0,,,,,,,,,,,,,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,,,,,,,,,,,,,,,,,
390.p.100013,Las Vegas,11,DEF,390.l.99174.t.9,Pepper Brooks,True,LV,16.5,,,,,,,,,,,,,,,,,,,,,,,10.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
390.p.29369,Dak Prescott,11,QB,390.l.99174.t.10,Bulgogi,True,Dal,32.49,444.0,3.0,0.0,6.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
390.p.5479,Drew Brees,11,QB,390.l.99174.t.10,Bulgogi,True,NO,18.51,228.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
390.p.28457,Tyler Lockett,11,WR,390.l.99174.t.10,Bulgogi,True,Sea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
390.p.27535,Mike Evans,11,WR,390.l.99174.t.10,Bulgogi,True,TB,8.9,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,69.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
390.p.30120,Mike Williams,11,WR,390.l.99174.t.10,Bulgogi,True,LAC,8.6,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,76.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
390.p.30161,Joe Mixon,11,RB,390.l.99174.t.10,Bulgogi,True,Cin,16.8,0.0,0.0,0.0,15.0,86.0,1.0,3.0,1.0,17.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
390.p.31041,Royce Freeman,11,RB,390.l.99174.t.10,Bulgogi,True,Den,5.0,0.0,0.0,0.0,8.0,31.0,0.0,1.0,1.0,14.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
390.p.8285,Greg Olsen,11,TE,390.l.99174.t.10,Bulgogi,True,Sea,8.2,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,57.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
390.p.31031,DJ Chark Jr.,11,WR,390.l.99174.t.10,Bulgogi,True,Jax,28.4,0.0,0.0,0.0,0.0,0.0,0.0,15.0,8.0,104.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
390.p.30972,Saquon Barkley,11,RB,390.l.99174.t.10,Bulgogi,False,NYG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
390.p.29279,Derrick Henry,11,RB,390.l.99174.t.10,Bulgogi,False,Ten,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
390.p.30136,Evan Engram,11,TE,390.l.99174.t.10,Bulgogi,False,NYG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
390.p.25812,Kirk Cousins,11,QB,390.l.99174.t.10,Bulgogi,False,Min,18.21,319.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
390.p.27369,Brett Maher,11,K,390.l.99174.t.10,Bulgogi,True,NYJ,9.0,,,,,,,,,,,,,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,,,,,,,,,,,,,,,,,
390.p.100003,Chicago,11,DEF,390.l.99174.t.10,Bulgogi,True,Chi,7.0,,,,,,,,,,,,,,,,,,,,,,,17.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
390.p.31002,Lamar Jackson,12,QB,390.l.99174.t.1,Professor Teabag,True,Bal,34.33,169.0,5.0,0.0,8.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
390.p.30971,Baker Mayfield,12,QB,390.l.99174.t.1,Professor Teabag,True,Cle,19.84,327.0,3.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
390.p.24793,Julio Jones,12,WR,390.l.99174.t.1,Professor Teabag,True,Atl,9.3,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,68.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
390.p.26650,DeAndre Hopkins,12,WR,390.l.99174.t.1,Professor Teabag,True,Ari,24.4,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,94.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
390.p.30994,DJ Moore,12,WR,390.l.99174.t.1,Professor Teabag,True,Car,30.4,0.0,0.0,0.0,1.0,8.0,0.0,9.0,6.0,126.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
390.p.30121,Christian McCaffrey,12,RB,390.l.99174.t.1,Professor Teabag,True,Car,29.8,0.0,0.0,0.0,22.0,64.0,1.0,9.0,9.0,69.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
390.p.29238,Ezekiel Elliott,12,RB,390.l.99174.t.1,Professor Teabag,True,Dal,14.6,0.0,0.0,0.0,21.0,86.0,0.0,4.0,4.0,40.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
390.p.26824,Ryan Griffin,12,TE,390.l.99174.t.1,Professor Teabag,True,NYJ,8.8,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,13.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
390.p.27589,Allen Robinson II,12,WR,390.l.99174.t.1,Professor Teabag,True,Chi,24.1,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0,131.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
390.p.24815,Mark Ingram II,12,RB,390.l.99174.t.1,Professor Teabag,False,Bal,26.3,0.0,0.0,0.0,15.0,111.0,1.0,1.0,1.0,7.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
390.p.29269,Hunter Henry,12,TE,390.l.99174.t.1,Professor Teabag,False,LAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
390.p.6763,Philip Rivers,12,QB,390.l.99174.t.1,Professor Teabag,False,Ind,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
390.p.25718,Ryan Tannehill,12,QB,390.l.99174.t.1,Professor Teabag,False,Ten,28.4,259.0,2.0,0.0,7.0,40.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
390.p.31051,Michael Gallup,12,WR,390.l.99174.t.1,Professor Teabag,False,Dal,7.5,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,55.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
390.p.25881,Greg Zuerlein,12,K,390.l.99174.t.1,Professor Teabag,True,Dal,7.0,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
390.p.100033,Baltimore,12,DEF,390.l.99174.t.1,Professor Teabag,True,Bal,15.0,,,,,,,,,,,,,,,,,,,,,,,6.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
390.p.27564,Derek Carr,12,QB,390.l.99174.t.2,Champ,True,LV,2.73,127.0,0.0,1.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
390.p.29441,Jeff Driskel,12,QB,390.l.99174.t.2,Champ,True,Den,10.21,207.0,1.0,3.0,9.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
390.p.29281,Michael Thomas,12,WR,390.l.99174.t.2,Champ,True,NO,23.1,0.0,0.0,0.0,0.0,0.0,0.0,11.0,10.0,101.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
390.p.27591,Jarvis Landry,12,WR,390.l.99174.t.2,Champ,True,Cle,36.8,0.0,0.0,0.0,0.0,0.0,0.0,13.0,10.0,148.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
390.p.29274,Sterling Shepard,12,WR,390.l.99174.t.2,Champ,True,NYG,6.2,0.0,0.0,0.0,1.0,22.0,0.0,9.0,5.0,15.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
390.p.26671,Le'Veon Bell,12,RB,390.l.99174.t.2,Champ,True,NYJ,13.3,0.0,0.0,0.0,12.0,49.0,0.0,5.0,5.0,59.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
390.p.27585,Carlos Hyde,12,RB,390.l.99174.t.2,Champ,True,Sea,6.7,0.0,0.0,0.0,16.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
390.p.28592,Darren Waller,12,TE,390.l.99174.t.2,Champ,True,LV,5.6,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,41.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
390.p.30661,Jacob Hollister,12,TE,390.l.99174.t.2,Champ,True,Sea,3.2,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,22.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
390.p.25755,Alshon Jeffery,12,WR,390.l.99174.t.2,Champ,False,Phi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
390.p.29235,Jared Goff,12,QB,390.l.99174.t.2,Champ,False,LAR,1.96,212.0,0.0,2.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
390.p.30256,Marlon Mack,12,RB,390.l.99174.t.2,Champ,False,Ind,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
390.p.28115,Damien Williams,12,RB,390.l.99174.t.2,Champ,False,KC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
390.p.26699,Keenan Allen,12,WR,390.l.99174.t.2,Champ,False,LAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
390.p.26534,Justin Tucker,12,K,390.l.99174.t.2,Champ,True,Bal,9.0,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,,,,,,,,,,,,,,,,,
390.p.100018,New Orleans,12,DEF,390.l.99174.t.2,Champ,True,NO,4.0,,,,,,,,,,,,,,,,,,,,,,,31.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
390.p.5228,Tom Brady,12,QB,390.l.99174.t.3,Bottom Bitches,True,TB,9.13,190.0,1.0,0.0,2.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
390.p.25798,Nick Foles,12,QB,390.l.99174.t.3,Bottom Bitches,True,Chi,11.77,272.0,0.0,0.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
390.p.27619,John Brown,12,WR,390.l.99174.t.3,Bottom Bitches,True,Buf,10.9,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,39.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
390.p.27540,Odell Beckham Jr.,12,WR,390.l.99174.t.3,Bottom Bitches,True,Cle,17.4,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,84.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
390.p.9496,Julian Edelman,12,WR,390.l.99174.t.3,Bottom Bitches,True,NE,13.3,0.0,0.0,0.0,0.0,0.0,0.0,12.0,8.0,93.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
390.p.31905,David Montgomery,12,RB,390.l.99174.t.3,Bottom Bitches,True,Chi,4.1,0.0,0.0,0.0,13.0,22.0,0.0,3.0,2.0,9.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
390.p.31001,Sony Michel,12,RB,390.l.99174.t.3,Bottom Bitches,True,NE,8.5,0.0,0.0,0.0,20.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
390.p.31019,Dallas Goedert,12,TE,390.l.99174.t.3,Bottom Bitches,True,Phi,3.7,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,32.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
390.p.31010,Courtland Sutton,12,WR,390.l.99174.t.3,Bottom Bitches,True,Den,3.2,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,27.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
390.p.31833,Kyler Murray,12,QB,390.l.99174.t.3,Bottom Bitches,False,Ari,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
390.p.30232,Tarik Cohen,12,RB,390.l.99174.t.3,Bottom Bitches,False,Chi,8.9,0.0,0.0,0.0,6.0,25.0,0.0,9.0,7.0,29.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
390.p.7426,Ryan Fitzpatrick,12,QB,390.l.99174.t.3,Bottom Bitches,False,Mia,20.61,214.0,2.0,2.0,5.0,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
390.p.6762,Larry Fitzgerald,12,WR,390.l.99174.t.3,Bottom Bitches,False,Ari,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
390.p.32002,Austin Seibert,12,K,390.l.99174.t.3,Bottom Bitches,True,Cle,12.0,,,,,,,,,,,,,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,,,,,,,,,,,,,,,,,
390.p.100008,Detroit,12,DEF,390.l.99174.t.3,Bottom Bitches,True,Det,10.0,,,,,,,,,,,,,,,,,,,,,,,19.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
390.p.100014,Los Angeles,12,DEF,390.l.99174.t.3,Bottom Bitches,False,LAR,-4.0,,,,,,,,,,,,,,,,,,,,,,,45.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
390.p.30115,Mitchell Trubisky,12,QB,390.l.99174.t.4,Hareem Kunt,True,Chi,15.74,278.0,1.0,2.0,7.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
390.p.31046,Mason Rudolph,12,QB,390.l.99174.t.4,Hareem Kunt,True,Pit,0.83,85.0,0.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
390.p.31908,Terry McLaurin,12,WR,390.l.99174.t.4,Hareem Kunt,True,Was,9.7,0.0,0.0,0.0,0.0,0.0,0.0,12.0,5.0,72.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
390.p.28493,Jamison Crowder,12,WR,390.l.99174.t.4,Hareem Kunt,True,NYJ,2.8,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,18.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
390.p.24035,Golden Tate,12,WR,390.l.99174.t.4,Hareem Kunt,True,NYG,10.8,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,33.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
390.p.31379,Phillip Lindsay,12,RB,390.l.99174.t.4,Hareem Kunt,True,Den,7.3,0.0,0.0,0.0,13.0,57.0,0.0,3.0,1.0,11.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
390.p.31135,Jaylen Samuels,12,RB,390.l.99174.t.4,Hareem Kunt,True,Pit,4.7,0.0,0.0,0.0,2.0,6.0,0.0,3.0,3.0,26.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
390.p.26612,Darren Fells,12,TE,390.l.99174.t.4,Hareem Kunt,True,Hou,2.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,24.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
390.p.30199,Kareem Hunt,12,RB,390.l.99174.t.4,Hareem Kunt,True,Cle,11.6,0.0,0.0,0.0,8.0,37.0,1.0,3.0,2.0,9.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
390.p.9265,Matthew Stafford,12,QB,390.l.99174.t.4,Hareem Kunt,False,Det,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
390.p.30123,Patrick Mahomes,12,QB,390.l.99174.t.4,Hareem Kunt,False,KC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
390.p.28534,Stefon Diggs,12,WR,390.l.99174.t.4,Hareem Kunt,False,Buf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
